"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.950677802E1,1.137861848E0,-2.193787098E0,6.340412140E0,6.805017084E0
2.951149307E1,7.478545904E-1,-3.034015894E0,6.193779945E0,6.937394968E0
2.951620807E1,9.566597939E-1,-2.906121731E0,7.112015724E0,7.742190203E0
2.952092307E1,1.324636579E0,-2.886594534E0,7.477247238E0,8.123811687E0
2.952563807E1,1.476532340E0,-2.816770792E0,7.098450661E0,7.778325477E0
2.953035307E1,1.426885843E0,-2.829083920E0,6.158045769E0,6.925405889E0
2.953506812E1,1.566730022E0,-2.945472240E0,4.905260086E0,5.932286759E0
2.953978312E1,1.750817537E0,-3.153999805E0,3.512461662E0,5.034924404E0
2.954449812E1,1.992089272E0,-3.251007557E0,2.170602798E0,4.387366671E0
2.954921312E1,2.489967108E0,-3.205174923E0,8.647279739E-1,4.149799628E0
2.955392812E1,3.165105343E0,-2.698432446E0,-4.582214355E-1,4.184423064E0
2.955864312E1,3.378433943E0,-2.440519810E0,-1.832236290E0,4.552696198E0
2.956335817E1,2.999560595E0,-2.537897348E0,-2.981061935E0,4.932039839E0
2.956807317E1,2.253031969E0,-2.428541183E0,-3.843901634E0,5.074400960E0
2.957278817E1,1.415239692E0,-2.240092278E0,-4.527022362E0,5.245459776E0
2.957750317E1,6.243929863E-1,-1.909097075E0,-4.782912731E0,5.187559391E0
2.958221817E1,2.955472469E-2,-1.568926096E0,-4.617629528E0,4.876977039E0
2.958693317E1,-3.060050011E-1,-1.195919991E0,-4.127685547E0,4.308323532E0
2.959164822E1,-5.392205715E-1,-9.585838318E-1,-3.451955795E0,3.622932597E0
2.959636322E1,-6.508855820E-1,-1.002265930E0,-2.695028782E0,2.948112815E0
2.960107823E1,-4.644639492E-1,-1.257786751E0,-1.755388737E0,2.208878423E0
2.960579323E1,1.906844378E-1,-1.417951584E0,-9.507231712E-1,1.717795622E0
2.961050822E1,6.662900448E-1,-1.286186457E0,3.284349442E-1,1.485290388E0
2.961522328E1,4.856762886E-1,-1.434982777E0,2.538663864E0,2.956327323E0
2.961993828E1,1.273646355E-1,-1.730555058E0,2.389565468E0,2.953145049E0
2.962465328E1,-4.563939571E-2,-1.871331096E0,1.586582184E0,2.453814592E0
2.962936828E1,1.614354849E-1,-1.976805210E0,1.269214630E0,2.354724194E0
2.963408328E1,4.809441566E-1,-1.832529545E0,1.828951836E0,2.633350837E0
2.963879828E1,7.486076355E-1,-1.745198488E0,2.775671959E0,3.363106596E0
2.964351333E1,9.350973368E-1,-1.723902225E0,2.764737129E0,3.389692804E0
2.964822833E1,1.022481203E0,-1.681424618E0,1.840698242E0,2.694592098E0
2.965294333E1,1.042461753E0,-1.563706636E0,7.033491135E-1,2.006640209E0
2.965765833E1,9.386223555E-1,-1.375409842E0,1.758327484E-1,1.674419695E0
2.966237333E1,8.826766014E-1,-1.236860275E0,3.796958923E-2,1.519994412E0
2.966708833E1,7.753649950E-1,-1.100687981E0,1.076326370E-1,1.350662686E0
2.967180338E1,7.717355490E-1,-1.057151794E0,1.019039154E-1,1.312832846E0
2.967651838E1,7.445408106E-1,-1.095450401E0,3.430938721E-2,1.324964050E0
2.968123338E1,7.526220083E-1,-1.104729176E0,1.416873932E-2,1.336812325E0
2.968594838E1,7.631850243E-1,-1.003573418E0,4.116153717E-2,1.261469484E0
2.969066338E1,6.954879761E-1,-9.454128742E-1,1.152544022E-1,1.179318704E0
2.969537843E1,6.361865997E-1,-1.031218767E0,2.461128235E-1,1.236412980E0
2.970009343E1,6.810791492E-1,-1.136707067E0,3.046417236E-1,1.359697887E0
2.970480843E1,8.147876263E-1,-1.194694996E0,2.336788177E-1,1.464848388E0
2.970952343E1,9.258915186E-1,-1.242898703E0,1.051330566E-1,1.553423718E0
2.971423843E1,1.018769503E0,-1.228218317E0,9.576988220E-2,1.598619218E0
2.971895343E1,1.098360658E0,-1.093151093E0,1.957387924E-1,1.561950422E0
2.972366849E1,1.116450071E0,-9.669609070E-1,1.803827286E-1,1.487955673E0
2.972838349E1,1.024338365E0,-1.064734697E0,1.217622757E-1,1.482482753E0
2.973309849E1,9.597740173E-1,-1.085126638E0,1.055717468E-3,1.448677708E0
2.973781349E1,9.080843925E-1,-8.804345131E-1,-9.060764313E-2,1.268066221E0
2.974252849E1,8.596444130E-1,-7.191193104E-1,-1.338882446E-1,1.128736976E0
2.974724349E1,8.431794643E-1,-6.298236847E-1,-2.674608231E-1,1.085893537E0
2.975195854E1,8.882488012E-1,-6.167867184E-1,-3.625831604E-1,1.140560536E0
2.975667354E1,9.144947529E-1,-5.883543491E-1,-5.059328079E-1,1.199345446E0
2.976138854E1,8.560265303E-1,-4.862673283E-1,-7.220354080E-1,1.220890030E0
2.976610354E1,5.748448372E-1,-2.574257851E-1,-9.586601257E-1,1.147058786E0
2.977081854E1,2.382743359E-1,3.564119339E-2,-1.139145851E0,1.164344547E0
2.977553354E1,-2.510464191E-2,2.964577675E-1,-1.143556595E0,1.181625633E0
2.978024859E1,-1.965329647E-1,4.427556992E-1,-9.524073601E-1,1.068521219E0
2.978496359E1,-1.767644882E-1,4.213266373E-1,-8.043107986E-1,9.250284754E-1
2.978967859E1,-5.350530148E-2,1.555085182E-1,-7.082567215E-1,7.270992367E-1
2.979439359E1,7.982215881E-1,-2.686133385E-1,-7.880983353E-1,1.153433923E0
2.979910859E1,1.215981007E0,-7.650158405E-1,-5.894250870E-1,1.552829990E0
2.980382359E1,8.951277733E-1,-1.208916426E0,-5.001077652E-1,1.585194131E0
2.980853864E1,7.172935009E-1,-1.136397362E0,-1.046304703E-1,1.347908181E0
2.981325364E1,8.656959534E-1,-8.492574692E-1,4.146299362E-1,1.281634003E0
2.981796864E1,1.087165236E0,-7.351522446E-1,5.938920975E-1,1.440515497E0
2.982268364E1,1.037253737E0,-7.557528019E-1,5.149526596E-1,1.382835440E0
2.982739864E1,9.358025789E-1,-8.156116009E-1,3.743495941E-1,1.296567148E0
2.983211369E1,8.442380428E-1,-7.617583275E-1,2.010326385E-1,1.154741419E0
2.983682869E1,8.621077538E-1,-5.750184059E-1,-1.195888519E-1,1.043157438E0
2.984154369E1,9.451984167E-1,-5.319766998E-1,-5.540595055E-1,1.217941374E0
2.984625869E1,8.871315718E-1,-5.595335960E-1,-1.031026840E0,1.470746959E0
2.985097369E1,6.882261038E-1,-5.514569283E-1,-1.402840137E0,1.657021534E0
2.985568869E1,6.322606802E-1,-2.636022568E-1,-1.531617165E0,1.677823249E0
2.986040369E1,4.850904942E-1,-5.515098572E-1,-1.671249866E0,1.825527876E0
2.986511875E1,3.804794550E-1,-8.885154724E-1,-1.759664536E0,2.007646293E0
2.986983369E1,3.864434958E-1,-8.204305172E-1,-1.715967178E0,1.940873042E0
2.987454875E1,4.849165678E-1,-7.067384720E-1,-1.554665089E0,1.775276565E0
2.987926375E1,5.955752134E-1,-6.680910587E-1,-1.318556309E0,1.593626756E0
2.988397875E1,6.330666542E-1,-7.725865841E-1,-8.733654022E-1,1.326812174E0
2.988869380E1,7.700184584E-1,-7.585525513E-1,-4.767947197E-1,1.181382074E0
2.989340880E1,8.397561312E-1,-7.133519650E-1,-3.748130798E-2,1.102481852E0
2.989812380E1,7.371731997E-1,-7.427489758E-1,2.536802292E-1,1.076779470E0
2.990283880E1,5.998802185E-1,-7.414307594E-1,3.875761032E-1,1.029461550E0
2.990755380E1,2.865977287E-1,-6.515343189E-1,3.790531158E-1,8.064220306E-1
2.991226880E1,-8.541584015E-2,-5.489330292E-1,3.622598648E-1,6.632160628E-1
2.991698385E1,-4.701659679E-1,-5.187983513E-1,2.988719940E-1,7.612701462E-1
2.992169885E1,-5.820906162E-1,-3.978219032E-1,2.126941681E-1,7.364309617E-1
2.992641385E1,-4.980443716E-1,-2.145123482E-1,1.131458282E-1,5.539546209E-1
2.993112885E1,-2.798411846E-1,-1.654028893E-1,6.252193451E-2,3.310259758E-1
2.993584385E1,2.109968662E-2,-1.073989868E-1,1.515607834E-1,1.869502881E-1
2.994055890E1,2.575594187E-1,2.380847931E-3,6.926536560E-2,2.667212280E-1
2.994527390E1,4.586938620E-1,-1.804876328E-2,-6.456565857E-2,4.635671916E-1
2.994998890E1,5.868519545E-1,-9.754896164E-2,-1.683092117E-1,6.182548076E-1
2.995470390E1,7.102438211E-1,-1.845841408E-1,-1.221094131E-1,7.439276170E-1
2.995941890E1,9.932607412E-1,-2.847490311E-1,5.005168915E-2,1.034482519E0
2.996413390E1,2.241291523E0,-2.269663811E-1,2.668323517E-1,2.268501914E0
2.996884895E1,1.984180689E0,-7.714624405E-1,6.903314590E-1,2.238009121E0
2.997356395E1,1.673366308E0,-1.391012430E0,8.751659393E-1,2.345418045E0
2.997827895E1,1.644203544E0,-1.854976177E0,1.179393768E0,2.745052198E0
2.998299395E1,1.537063718E0,-2.147520542E0,1.401384354E0,2.989696884E0
2.998770895E1,1.422440886E0,-2.166897535E0,1.416371346E0,2.953792612E0
2.999242401E1,1.260533452E0,-2.094779253E0,1.540276527E0,2.889549529E0
2.999713901E1,1.187979579E0,-1.922415018E0,1.616119385E0,2.778275877E0
3.000185401E1,1.145724416E0,-1.617738724E0,1.645092964E0,2.576061699E0
3.000656901E1,9.982620478E-1,-1.335022449E0,1.580534935E0,2.297151004E0
3.001128401E1,9.026967287E-1,-1.094259739E0,1.571491241E0,2.117038139E0
3.001599895E1,8.877546787E-1,-9.010634422E-1,1.441662788E0,1.917919522E0
3.002071406E1,7.912935019E-1,-7.986273766E-1,1.200939178E0,1.645055015E0
3.002542906E1,7.665512562E-1,-7.383708954E-1,9.160261154E-1,1.404242234E0
3.003014406E1,8.375276327E-1,-6.326599121E-1,4.856586456E-1,1.156535957E0
3.003485906E1,8.984594345E-1,-3.745932579E-1,-9.583997726E-2,9.781281949E-1
3.003957406E1,8.242659569E-1,-2.880778313E-1,-6.426396370E-1,1.084153544E0
3.004428906E1,7.054014206E-1,-2.868504524E-1,-9.109840393E-1,1.187335785E0
3.004900411E1,7.998124361E-1,-2.567234039E-1,-9.629173279E-1,1.277817131E0
3.005371911E1,1.207632542E0,7.019996643E-3,-8.937635422E-1,1.502411031E0
3.005843411E1,1.020945072E0,-1.986684799E-1,-8.040103912E-1,1.314621890E0
3.006314911E1,8.530092239E-1,-4.375276566E-1,-7.468700409E-1,1.215265421E0
3.006786411E1,8.142690063E-1,-5.416436195E-1,-7.658214569E-1,1.242132976E0
3.007257916E1,7.947686315E-1,-3.908925056E-1,-9.044351578E-1,1.265881939E0
3.007729416E1,7.463331223E-1,-1.180620193E-1,-1.321359158E0,1.522150385E0
3.008200916E1,4.821929932E-1,8.795547485E-2,-1.870073795E0,1.933241384E0
3.008672416E1,1.781605482E-1,1.151480675E-1,-2.691175461E0,2.699523221E0
3.009143916E1,-5.260223150E-2,4.052257538E-2,-3.048590660E0,3.049313707E0
3.009615416E1,9.576618671E-3,2.465686798E-1,-3.287244320E0,3.296492537E0
3.010086922E1,1.783909202E-1,4.456591606E-1,-3.454899311E0,3.488088969E0
3.010558422E1,3.103465438E-1,5.696415901E-1,-3.536405802E0,3.595409923E0
3.011029922E1,3.629057407E-1,6.312394142E-1,-3.454096794E0,3.530006861E0
3.011501422E1,3.375265598E-1,7.006568909E-1,-3.149671555E0,3.244268047E0
3.011972922E1,1.315064430E-1,7.098469734E-1,-2.761285782E0,2.854098078E0
3.012444427E1,-1.525813639E-1,6.915922165E-1,-2.173850536E0,2.286308601E0
3.012915927E1,-3.603723645E-1,6.358904839E-1,-1.592809677E0,1.752503243E0
3.013387427E1,-3.866212368E-1,5.896930695E-1,-1.151205540E0,1.349995589E0
3.013858927E1,-2.658423185E-1,5.663919449E-1,-8.479695320E-1,1.053814168E0
3.014330427E1,-7.077410817E-2,4.991021156E-1,-6.876573563E-1,8.526338815E-1
3.014801927E1,4.931029677E-2,4.321632385E-1,-7.427582741E-1,8.607475959E-1
3.015273432E1,1.600929201E-1,3.148097992E-1,-9.570884705E-1,1.020173168E0
3.015744932E1,2.457478642E-1,3.204665184E-1,-1.192861080E0,1.259368238E0
3.016216432E1,2.999462485E-1,3.778529167E-1,-1.345332623E0,1.429216724E0
3.016687932E1,2.164036781E-1,4.723711014E-1,-1.337952614E0,1.435298647E0
3.017159432E1,1.476575434E-1,4.794716835E-1,-1.232872963E0,1.331041543E0
3.017630937E1,4.597875476E-2,3.219609261E-1,-1.015206814E0,1.066028967E0
3.018102437E1,8.021399379E-3,2.614698410E-1,-5.405354500E-1,6.005076130E-1
3.018573937E1,3.467623889E-2,2.629132271E-1,-1.282038689E-1,2.945539654E-1
3.019045437E1,2.622064948E-2,3.342518806E-1,2.374243736E-1,4.108310789E-1
3.019516937E1,-5.041240901E-2,2.401857376E-1,5.094056129E-1,5.654420200E-1
3.019988442E1,-5.156619847E-2,2.630343437E-1,5.252261162E-1,5.896682219E-1
3.020459942E1,7.959760725E-3,2.455677986E-1,3.085594177E-1,3.944310026E-1
3.020931442E1,4.685945064E-2,2.698292732E-1,8.371925354E-2,2.863783480E-1
3.021402942E1,6.067956239E-2,3.890833855E-1,-1.212220192E-1,4.120226548E-1
3.021874442E1,4.034143686E-2,5.516772270E-1,-3.310480118E-1,6.446456239E-1
3.022345948E1,1.005777046E-1,6.872515678E-1,-6.711540222E-1,9.658562593E-1
3.022817448E1,2.120267600E-1,7.541785240E-1,-1.061212540E0,1.319057484E0
3.023288948E1,3.074820340E-1,8.197331429E-1,-1.319735527E0,1.583732770E0
3.023760448E1,3.059068322E-1,8.404393196E-1,-1.164493561E0,1.468319615E0
3.024231942E1,2.502264678E-1,8.444390297E-1,-8.392586708E-1,1.216571279E0
3.024703448E1,1.541112512E-1,8.020420074E-1,-5.297961235E-1,9.735017165E-1
3.025174953E1,4.121091217E-2,7.405447960E-1,-1.775684357E-1,7.626503022E-1
3.025646453E1,-2.159308642E-3,6.159443855E-1,1.225738525E-1,6.280258737E-1
3.026117953E1,2.159573585E-1,3.994164467E-1,3.517394066E-1,5.743619840E-1
3.026589453E1,5.879419446E-1,2.055907249E-1,6.821990013E-1,9.237633646E-1
3.027060953E1,7.725107074E-1,3.737287521E-1,1.046917439E0,1.353692024E0
3.027532458E1,5.607423782E-1,6.978840828E-1,1.426678181E0,1.684305447E0
3.028003958E1,1.957199723E-1,1.000617027E0,1.769197941E0,2.041960356E0
3.028475458E1,-2.361397818E-2,1.262656212E0,1.807016850E0,2.204578922E0
3.028946958E1,9.079830348E-2,1.283743858E0,1.372901917E0,1.881781682E0
3.029418458E1,3.741466105E-1,1.055328846E0,8.779516220E-1,1.422850558E0
3.029889963E1,4.814219177E-1,7.408084869E-1,5.225353241E-1,1.026453819E0
3.030361463E1,5.896772742E-1,5.125818253E-1,3.445425034E-1,8.539139019E-1
3.030832963E1,7.854102254E-1,5.284452438E-1,2.910394669E-1,9.903673910E-1
3.031304463E1,9.738988876E-1,6.254472733E-1,4.527869225E-1,1.242851291E0
3.031775963E1,1.012445688E0,7.316117287E-1,6.671466827E-1,1.416116764E0
3.032247468E1,8.918421268E-1,7.602219582E-1,9.202265739E-1,1.490012333E0
3.032718968E1,7.513700128E-1,7.440276146E-1,1.198242664E0,1.598098705E0
3.033190468E1,6.255416274E-1,6.870126724E-1,1.549596310E0,1.806803106E0
3.033661968E1,5.486840606E-1,6.843304634E-1,1.845500469E0,2.043339023E0
3.034133474E1,5.787774920E-1,7.215323448E-1,2.023908615E0,2.225263668E0
3.034604974E1,6.829939485E-1,6.840839386E-1,2.132582664E0,2.341444082E0
3.035076474E1,7.185417414E-1,6.200633049E-1,2.133228779E0,2.334833133E0
3.035547974E1,7.763566971E-1,5.246386528E-1,2.035617828E0,2.240918423E0
3.036019474E1,8.755151033E-1,5.032696724E-1,1.777554035E0,2.044383870E0
3.036490979E1,1.072999477E0,5.036878586E-1,1.421097755E0,1.850553476E0
3.036962479E1,1.186954021E0,5.406990051E-1,1.085513592E0,1.696925167E0
3.037433979E1,1.518464684E0,7.961091995E-1,9.188032150E-1,1.945179736E0
3.037905479E1,1.306536913E0,6.102423668E-1,7.485747337E-1,1.624745698E0
3.038376979E1,5.318604708E-1,1.085262299E-1,7.130041122E-1,8.961185005E-1
3.038848484E1,2.887488008E-1,1.185145378E-1,6.444334984E-1,7.160419677E-1
3.039319984E1,2.605780363E-1,4.149732590E-1,5.906734467E-1,7.674625979E-1
3.039791484E1,1.448401213E-1,5.719385147E-1,5.232057571E-1,7.885661606E-1
3.040262984E1,-8.397789299E-2,5.078554153E-1,5.236911774E-1,7.343172738E-1
3.040734489E1,-3.070529997E-1,3.707823753E-1,5.732474327E-1,7.485811470E-1
3.041205989E1,-4.286372960E-1,2.896499634E-1,6.481032372E-1,8.292555932E-1
3.041677489E1,-6.155020595E-1,1.832799911E-1,7.098937035E-1,9.572791707E-1
3.042148989E1,-7.571499944E-1,1.333661079E-1,6.818509102E-1,1.027610479E0
3.042620489E1,-8.199904561E-1,8.297586441E-2,4.967803955E-1,9.623201669E-1
3.043091994E1,-7.945437431E-1,5.172491074E-2,1.974954605E-1,8.203533891E-1
3.043563494E1,-6.810483336E-1,8.314228058E-2,-2.163071632E-1,7.193943706E-1
3.044034994E1,-6.279478073E-1,8.200407028E-2,-5.584554672E-1,8.443433100E-1
3.044506494E1,-5.209995508E-1,8.255147934E-2,-9.109349251E-1,1.052643205E0
3.044977994E1,-4.135447741E-1,-4.830932617E-2,-1.293495178E0,1.358853505E0
3.045449500E1,-2.534369826E-1,-1.706995964E-1,-1.711851120E0,1.738908541E0
3.045921000E1,-7.388551533E-2,-2.649350166E-1,-2.051766872E0,2.070120028E0
3.046392500E1,1.653400660E-1,-3.981366158E-1,-2.026455879E0,2.071804415E0
3.046864000E1,6.015768051E-1,-4.707136154E-1,-1.650084019E0,1.818307793E0
3.047335505E1,1.047368050E0,-5.648474693E-1,-1.166262627E0,1.666193569E0
3.047807005E1,1.529884100E0,-7.092418671E-1,-9.050612450E-1,1.913819543E0
3.048278505E1,1.955171824E0,-7.324056625E-1,-6.841416359E-1,2.197080948E0
3.048750005E1,2.059294224E0,-9.943342209E-1,-4.592103958E-1,2.332438087E0
3.049221505E1,1.969979405E0,-1.405075073E0,-2.626247406E-1,2.433932327E0
3.049693010E1,1.961756468E0,-1.457345009E0,-4.244327545E-1,2.480420544E0
3.050164510E1,1.734353065E0,-1.159959316E0,-7.395930290E-1,2.213703688E0
3.050636010E1,1.137145758E0,-1.062789440E0,-8.208770752E-1,1.759676402E0
3.051107510E1,5.135719776E-1,-1.089236736E0,-7.257971764E-1,1.406049211E0
3.051579015E1,1.129530668E-1,-9.523582458E-1,-6.696982384E-1,1.169718066E0
3.052050515E1,-7.845674455E-2,-8.198199272E-1,-5.424757004E-1,9.861744568E-1
3.052522015E1,-1.421579868E-1,-7.782444954E-1,-4.010386467E-1,8.869641390E-1
3.052993515E1,-3.069266677E-2,-8.377213478E-1,-2.400393486E-1,8.719736150E-1
3.053465020E1,9.283672273E-2,-9.076566696E-1,-1.213121414E-1,9.204216005E-1
3.053936520E1,1.135013252E-1,-9.109468460E-1,-1.313886642E-1,9.273455064E-1
3.054408020E1,9.892643988E-2,-8.604168892E-1,-3.098130226E-1,9.198302956E-1
3.054879520E1,1.794844568E-1,-6.302042007E-1,-6.101250648E-1,8.953349092E-1
3.055351026E1,2.937459052E-1,-5.211024284E-1,-7.889332771E-1,9.900758120E-1
3.055822520E1,2.744292319E-1,-7.056941986E-1,-7.501883507E-1,1.065879105E0
3.056294020E1,2.361723930E-1,-8.736157417E-1,-7.516255379E-1,1.176402487E0
3.056765526E1,1.547967196E-1,-9.441032410E-1,-6.971554756E-1,1.183773083E0
3.057237031E1,6.867530942E-2,-9.893121719E-1,-6.391100883E-1,1.179795142E0
3.057708531E1,-9.857083857E-2,-9.517960548E-1,-6.445093155E-1,1.153700220E0
3.058180031E1,-2.557142675E-1,-9.461159706E-1,-6.943817139E-1,1.201120802E0
3.058651531E1,-3.594905138E-1,-9.243097305E-1,-7.123007774E-1,1.221046398E0
3.059123036E1,-5.765185952E-1,-9.483327866E-1,-6.172366142E-1,1.269917242E0
3.059594536E1,-9.194074869E-1,-1.075237274E0,-2.661862373E-1,1.439548692E0
3.060066036E1,-1.099825144E0,-9.653844833E-1,2.065520287E-1,1.477919581E0
3.060537536E1,-1.318387747E0,-7.243413925E-1,5.811052322E-1,1.612606584E0
3.061009041E1,-1.510064960E0,-5.202703476E-1,8.439898491E-1,1.806459599E0
3.061480541E1,-1.735631347E0,-3.304529190E-1,9.726376534E-1,2.016838940E0
3.061952041E1,-2.002759933E0,-2.374987602E-1,1.154870987E0,2.324043891E0
3.062423541E1,-2.178973913E0,-2.089595795E-1,1.391575813E0,2.593853246E0
3.062895047E1,-2.230035305E0,-2.454714775E-1,1.535048485E0,2.718397976E0
3.063366547E1,-2.139357805E0,-3.326406479E-1,1.594879627E0,2.689078401E0
3.063838046E1,-1.932652831E0,-4.030046463E-1,1.484621048E0,2.470153713E0
3.064309547E1,-1.583386302E0,-3.941469193E-1,1.314069271E0,2.095051795E0
3.064781052E1,-1.175856829E0,-3.589100838E-1,1.212433338E0,1.726687676E0
3.065252552E1,-8.140939474E-1,-4.075899124E-1,1.189437866E0,1.497878810E0
3.065724052E1,-5.845658183E-1,-4.493317604E-1,9.726386070E-1,1.220508946E0
3.066195552E1,-5.988623500E-1,-4.166693687E-1,6.813836098E-1,9.982650453E-1
3.066667057E1,-6.484509706E-1,-3.422350883E-1,4.154615402E-1,8.427465861E-1
3.067138557E1,-7.537548542E-1,-2.872109413E-1,2.409710884E-1,8.418453364E-1
3.067610052E1,-8.731418252E-1,-2.696042061E-1,2.309703827E-2,9.141097024E-1
3.068081557E1,-1.156561375E0,-1.353745461E-1,-2.867584229E-1,1.199245961E0
3.068553062E1,-1.509095669E0,-7.551097870E-2,-3.924403191E-1,1.561115322E0
3.069024562E1,-1.931008697E0,-1.522803307E-1,-4.422140121E-1,1.986840990E0
3.069496062E1,-2.184054136E0,-1.222772598E-1,-5.026626587E-1,2.244485230E0
3.069967567E1,-2.408048630E0,-9.145069122E-2,-5.159230232E-1,2.464394043E0
3.070439067E1,-2.570421696E0,-7.467079163E-2,-4.768896103E-1,2.615352198E0
3.070910567E1,-2.470618725E0,-9.125375748E-2,-4.762959480E-1,2.517765271E0
3.071382067E1,-2.285331011E0,-2.174873352E-1,-5.333366394E-1,2.356795821E0
3.071853573E1,-2.018536568E0,-4.527759552E-1,-6.578507423E-1,2.170774871E0
3.072325073E1,-1.779137969E0,-6.243147850E-1,-8.358621597E-1,2.062466100E0
3.072796572E1,-1.585172772E0,-8.315143585E-1,-1.053750992E0,2.077156710E0
3.073268072E1,-1.440922022E0,-9.158215523E-1,-1.187773228E0,2.079853511E0
3.073739578E1,-1.317453742E0,-9.106378555E-1,-1.180794239E0,1.989779058E0
3.074211078E1,-1.185881734E0,-8.976097107E-1,-1.090067387E0,1.843980907E0
3.074682578E1,-1.117606640E0,-8.867244720E-1,-7.910456657E-1,1.631281133E0
3.075154083E1,-1.064380884E0,-8.400721550E-1,-5.370016098E-1,1.458423334E0
3.075625583E1,-9.778525829E-1,-7.584400177E-1,-1.456360817E-1,1.246048475E0
3.076097083E1,-9.389157891E-1,-6.332874298E-1,2.115788460E-1,1.152120409E0
3.076568583E1,-8.984451890E-1,-5.802350044E-1,6.070342064E-1,1.229783292E0
3.077040088E1,-8.220695257E-1,-5.093870163E-1,1.012735844E0,1.400324008E0
3.077511588E1,-8.339620829E-1,-8.187255859E-1,1.243145466E0,1.706228294E0
3.077983088E1,-6.035598516E-1,-7.008624077E-1,1.284713268E0,1.583028992E0
3.078454593E1,-5.172937512E-1,-3.327131271E-1,1.328467846E0,1.463939093E0
3.078926093E1,-6.137058139E-1,-1.676874161E-1,1.244612694E0,1.397789202E0
3.079397593E1,-7.797304392E-1,-1.805105209E-1,1.003800869E0,1.283814547E0
3.079869099E1,-8.647025824E-1,-2.121415138E-1,7.631654739E-1,1.172661980E0
3.080340599E1,-8.128198981E-1,-2.380118370E-1,5.843782425E-1,1.028991619E0
3.080812099E1,-6.581643224E-1,-2.723169327E-1,5.724163055E-1,9.137818196E-1
3.081283599E1,-5.342433453E-1,-3.534998894E-1,7.320127487E-1,9.727388077E-1
3.081755104E1,-3.974085152E-1,-4.388422966E-1,9.102687836E-1,1.085866174E0
3.082226604E1,-2.282596529E-1,-4.383053780E-1,1.122047424E0,1.226052403E0
3.082698104E1,-6.476976722E-2,-4.055924416E-1,1.344102859E0,1.405458234E0
3.083169609E1,2.645176277E-2,-3.893823624E-1,1.543523788E0,1.592100501E0
3.083641109E1,7.445044070E-2,-3.806214333E-1,1.706333160E0,1.749853822E0
3.084112609E1,8.924244344E-2,-4.081335068E-1,1.789637566E0,1.837754007E0
3.084584114E1,6.604097039E-2,-3.665456772E-1,1.736038208E0,1.775540989E0
3.085055614E1,6.703053415E-2,-3.513164520E-1,1.583778381E0,1.623659540E0
3.085527114E1,7.303577662E-2,-3.379139900E-1,1.389919281E0,1.432269422E0
3.085998614E1,6.481502950E-2,-2.590527534E-1,1.178157806E0,1.208041859E0
3.086470119E1,1.187615842E-1,-2.242803574E-1,9.864368439E-1,1.018559591E0
